"Step","run - val_sparse_accuracy","run - val_sparse_accuracy__MIN","run - val_sparse_accuracy__MAX"
"17516","100","100","100"
"17518","100","100","100"
"17520","100","100","100"
"17522","100","100","100"
"17524","100","100","100"
"17526","100","100","100"
"17528","100","100","100"
"17530","100","100","100"
"17532","100","100","100"
"17534","100","100","100"
"17536","100","100","100"
"17538","100","100","100"
"17540","100","100","100"
"17542","100","100","100"
"17544","100","100","100"
"17546","100","100","100"
"17548","100","100","100"
"17550","100","100","100"
"17552","100","100","100"
"17554","100","100","100"
"17556","100","100","100"
"17558","100","100","100"
"17560","100","100","100"
"17562","100","100","100"
"17564","100","100","100"
"17566","100","100","100"
"17568","100","100","100"
"17570","100","100","100"
"17572","100","100","100"
"17574","100","100","100"
"17576","100","100","100"
"17578","100","100","100"
"17580","100","100","100"
"17582","100","100","100"
"17584","100","100","100"
"17586","100","100","100"
"17588","100","100","100"
"17590","100","100","100"
"17592","100","100","100"
"17594","100","100","100"
"17596","100","100","100"
"17598","100","100","100"
"17600","100","100","100"
"17602","100","100","100"
"17604","100","100","100"
"17606","100","100","100"
"17608","100","100","100"
"17610","100","100","100"
"17612","100","100","100"
"17614","100","100","100"
"17616","100","100","100"
"17618","100","100","100"
"17620","100","100","100"
"17622","100","100","100"
"17624","100","100","100"
"17626","100","100","100"
"17628","100","100","100"
"17630","100","100","100"
"17632","100","100","100"
"17634","100","100","100"
"17636","100","100","100"
"17638","100","100","100"
"17640","100","100","100"
"17642","100","100","100"
"17644","100","100","100"
"17646","100","100","100"
"17648","100","100","100"
"17650","100","100","100"
"17652","100","100","100"
"17654","100","100","100"
"17656","100","100","100"
"17658","100","100","100"
"17660","100","100","100"
"17662","100","100","100"
"17664","100","100","100"
"17666","100","100","100"
"17668","100","100","100"
"17670","100","100","100"
"17672","100","100","100"
"17674","100","100","100"
"17676","100","100","100"
"17678","100","100","100"
"17680","100","100","100"
"17682","100","100","100"
"17684","100","100","100"
"17686","100","100","100"
"17688","100","100","100"
"17690","100","100","100"
"17692","100","100","100"
"17694","100","100","100"
"17696","100","100","100"
"17698","100","100","100"
"17700","100","100","100"
"17702","100","100","100"
"17704","100","100","100"
"17706","100","100","100"
"17708","100","100","100"
"17710","100","100","100"
"17712","100","100","100"
"17714","100","100","100"
"17716","100","100","100"
"17718","100","100","100"
"17720","100","100","100"
"17722","100","100","100"
"17724","100","100","100"
"17726","100","100","100"
"17728","100","100","100"
"17730","100","100","100"
"17732","100","100","100"
"17734","100","100","100"
"17736","100","100","100"
"17738","100","100","100"
"17740","100","100","100"
"17742","100","100","100"
"17744","100","100","100"
"17746","100","100","100"
"17748","100","100","100"
"17750","100","100","100"
"17752","100","100","100"
"17754","100","100","100"
"17756","100","100","100"
"17758","100","100","100"
"17760","100","100","100"
"17762","100","100","100"
"17764","100","100","100"
"17766","100","100","100"
"17768","100","100","100"
"17770","100","100","100"
"17772","100","100","100"
"17774","100","100","100"
"17776","100","100","100"
"17778","100","100","100"
"17780","100","100","100"
"17782","100","100","100"
"17784","100","100","100"
"17786","100","100","100"
"17788","100","100","100"
"17790","100","100","100"
"17792","100","100","100"
"17794","100","100","100"
"17796","100","100","100"
"17798","100","100","100"
"17800","100","100","100"
"17802","100","100","100"
"17804","100","100","100"
"17806","100","100","100"
"17808","100","100","100"
"17810","100","100","100"
"17812","100","100","100"
"17814","100","100","100"
"17816","100","100","100"
"17818","100","100","100"
"17820","100","100","100"
"17822","100","100","100"
"17824","100","100","100"
"17826","100","100","100"
"17828","100","100","100"
"17830","100","100","100"
"17832","100","100","100"
"17834","100","100","100"
"17836","100","100","100"
"17838","100","100","100"
"17840","100","100","100"
"17842","100","100","100"
"17844","100","100","100"
"17846","100","100","100"
"17848","100","100","100"
"17850","100","100","100"
"17852","100","100","100"
"17854","100","100","100"
"17856","100","100","100"
"17858","100","100","100"
"17860","100","100","100"
"17862","100","100","100"
"17864","100","100","100"
"17866","100","100","100"
"17868","100","100","100"
"17870","100","100","100"
"17872","100","100","100"
"17874","100","100","100"
"17876","100","100","100"
"17878","100","100","100"
"17880","100","100","100"
"17882","100","100","100"
"17884","100","100","100"
"17886","100","100","100"
"17888","100","100","100"
"17890","100","100","100"
"17892","100","100","100"
"17894","100","100","100"
"17896","100","100","100"
"17898","100","100","100"
"17900","100","100","100"
"17902","100","100","100"
"17904","100","100","100"
"17906","100","100","100"
"17908","100","100","100"
"17910","100","100","100"
"17912","100","100","100"
"17914","100","100","100"
"17916","100","100","100"
"17918","100","100","100"
"17920","100","100","100"
"17922","100","100","100"
"17924","100","100","100"
"17926","100","100","100"
"17928","100","100","100"
"17930","100","100","100"
"17932","100","100","100"
"17934","100","100","100"
"17936","100","100","100"
"17938","100","100","100"
"17940","100","100","100"
"17942","100","100","100"
"17944","100","100","100"
"17946","100","100","100"
"17948","100","100","100"
"17950","100","100","100"
"17952","100","100","100"
"17954","100","100","100"
"17956","100","100","100"
"17958","100","100","100"
"17960","100","100","100"
"17962","100","100","100"
"17964","100","100","100"
"17966","100","100","100"
"17968","100","100","100"
"17970","100","100","100"
"17972","100","100","100"
"17974","100","100","100"
"17976","100","100","100"
"17978","100","100","100"
"17980","100","100","100"
"17982","100","100","100"
"17984","100","100","100"
"17986","100","100","100"
"17988","100","100","100"
"17991","100","100","100"
"17993","100","100","100"
"17995","100","100","100"
"17997","100","100","100"
"17999","100","100","100"
"18001","100","100","100"
"18003","100","100","100"
"18005","100","100","100"
"18007","100","100","100"
"18009","100","100","100"
"18011","100","100","100"
"18013","100","100","100"
"18015","100","100","100"
"18017","100","100","100"
"18019","100","100","100"
"18021","100","100","100"
"18023","100","100","100"
"18025","100","100","100"
"18027","100","100","100"
"18029","100","100","100"
"18031","100","100","100"
"18033","100","100","100"
"18035","100","100","100"
"18037","100","100","100"
"18039","100","100","100"
"18041","100","100","100"
"18043","100","100","100"
"18045","100","100","100"
"18047","100","100","100"
"18049","100","100","100"
"18051","100","100","100"
"18053","100","100","100"
"18055","100","100","100"
"18057","100","100","100"
"18059","100","100","100"
"18061","100","100","100"
"18063","100","100","100"
"18065","100","100","100"
"18067","100","100","100"
"18069","100","100","100"
"18071","100","100","100"
"18073","100","100","100"
"18075","100","100","100"
"18077","100","100","100"
"18079","100","100","100"
"18081","100","100","100"
"18083","100","100","100"
"18085","100","100","100"
"18087","100","100","100"
"18089","100","100","100"
"18091","100","100","100"
"18093","100","100","100"
"18095","100","100","100"
"18097","100","100","100"
"18099","100","100","100"
"18101","100","100","100"
"18103","100","100","100"
"18105","100","100","100"
"18107","100","100","100"
"18109","100","100","100"
"18111","100","100","100"
"18113","100","100","100"
"18115","100","100","100"
"18117","100","100","100"
"18119","100","100","100"
"18121","100","100","100"
"18123","100","100","100"
"18125","100","100","100"
"18127","100","100","100"
"18129","100","100","100"
"18131","100","100","100"
"18133","100","100","100"
"18135","100","100","100"
"18137","100","100","100"
"18139","100","100","100"
"18141","100","100","100"
"18143","100","100","100"
"18145","100","100","100"
"18147","100","100","100"
"18149","100","100","100"
"18151","100","100","100"
"18153","100","100","100"
"18155","100","100","100"
"18157","100","100","100"
"18159","100","100","100"
"18161","100","100","100"
"18163","100","100","100"
"18165","100","100","100"
"18167","100","100","100"
"18169","100","100","100"
"18171","100","100","100"
"18173","100","100","100"
"18175","100","100","100"
"18177","100","100","100"
"18179","100","100","100"
"18181","100","100","100"
"18183","100","100","100"
"18185","100","100","100"
"18187","100","100","100"
"18189","100","100","100"
"18191","100","100","100"
"18193","100","100","100"
"18195","100","100","100"
"18197","100","100","100"
"18199","100","100","100"
"18201","100","100","100"
"18203","100","100","100"
"18205","100","100","100"
"18207","100","100","100"
"18209","100","100","100"
"18211","100","100","100"
"18213","100","100","100"
"18215","100","100","100"
"18217","100","100","100"
"18219","100","100","100"
"18221","100","100","100"
"18223","100","100","100"
"18225","100","100","100"
"18227","100","100","100"
"18229","100","100","100"
"18231","100","100","100"
"18233","100","100","100"
"18235","100","100","100"
"18237","100","100","100"
"18239","100","100","100"
"18241","100","100","100"
"18243","100","100","100"
"18245","100","100","100"
"18247","100","100","100"
"18249","100","100","100"
"18251","100","100","100"
"18253","100","100","100"
"18255","100","100","100"
"18257","100","100","100"
"18259","100","100","100"
"18261","100","100","100"
"18263","100","100","100"
"18265","100","100","100"
"18267","100","100","100"
"18269","100","100","100"
"18271","100","100","100"
"18273","100","100","100"
"18275","100","100","100"
"18277","100","100","100"
"18279","100","100","100"
"18281","100","100","100"
"18283","100","100","100"
"18285","100","100","100"
"18287","100","100","100"
"18289","100","100","100"
"18291","100","100","100"
"18293","100","100","100"
"18295","100","100","100"
"18297","100","100","100"
"18299","100","100","100"
"18301","100","100","100"
"18303","100","100","100"
"18305","100","100","100"
"18307","100","100","100"
"18309","100","100","100"
"18311","100","100","100"
"18313","100","100","100"
"18315","100","100","100"
"18317","100","100","100"
"18319","100","100","100"
"18321","100","100","100"
"18323","100","100","100"
"18325","100","100","100"
"18327","100","100","100"
"18329","100","100","100"
"18331","100","100","100"
"18333","100","100","100"
"18335","100","100","100"
"18337","100","100","100"
"18339","100","100","100"
"18341","100","100","100"
"18343","100","100","100"
"18345","100","100","100"
"18347","100","100","100"
"18349","100","100","100"
"18351","100","100","100"
"18353","100","100","100"
"18355","100","100","100"
"18357","100","100","100"
"18359","100","100","100"
"18361","100","100","100"
"18363","100","100","100"
"18365","100","100","100"
"18367","100","100","100"
"18369","100","100","100"
"18371","100","100","100"
"18373","100","100","100"
"18375","100","100","100"
"18377","100","100","100"
"18379","100","100","100"
"18381","100","100","100"
"18383","100","100","100"
"18385","100","100","100"
"18387","100","100","100"
"18389","100","100","100"
"18391","100","100","100"
"18393","100","100","100"
"18395","100","100","100"
"18397","100","100","100"
"18399","100","100","100"
"18401","100","100","100"
"18403","100","100","100"
"18405","100","100","100"
"18407","100","100","100"
"18409","100","100","100"
"18411","100","100","100"
"18413","100","100","100"
"18415","100","100","100"
"18417","100","100","100"
"18419","100","100","100"
"18421","100","100","100"
"18423","100","100","100"
"18425","100","100","100"
"18427","100","100","100"
"18429","100","100","100"
"18431","100","100","100"
"18433","100","100","100"
"18435","100","100","100"
"18437","100","100","100"
"18439","100","100","100"
"18441","100","100","100"
